ID,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
001000100100_lowest-conformer,1.190352,-1.7702640000000003,3.12025
001001000001_lowest-conformer,1.1955439999999995,-1.6843320000000002,3.1092
001001000010_lowest-conformer,1.1985359999999996,-1.7422080000000002,3.14405
001010000001_lowest-conformer,1.1912319999999994,-1.667364,3.11345
001010000010_lowest-conformer,1.1837519999999997,-1.6969320000000003,3.1108999999999996
001100000001_lowest-conformer,1.1884159999999997,-1.6301520000000003,3.0956
001100000010_lowest-conformer,1.1822559999999993,-1.6703880000000002,3.1143
010000000011_lowest-conformer,1.2301279999999994,-1.5966360000000002,3.0531
010000000101_lowest-conformer,1.2223839999999995,-1.6208280000000002,3.0633
010000000110_lowest-conformer,1.210856,-1.6349400000000003,3.0811499999999996
010000001001_lowest-conformer,1.2129679999999996,-1.6477920000000004,3.07265
010000001010_lowest-conformer,1.2039039999999996,-1.6535880000000003,3.0786000000000002
010000010001_lowest-conformer,1.213496,-1.6666920000000003,3.0794499999999996
010000010010_lowest-conformer,1.2049599999999996,-1.6908000000000003,3.0879499999999998
010000100001_lowest-conformer,1.2097119999999995,-1.6791240000000003,3.0837
010000100010_lowest-conformer,1.1998559999999998,-1.6985280000000005,3.0786000000000002
010001000001_lowest-conformer,1.2145519999999999,-1.6797120000000003,3.1262
010010000001_lowest-conformer,1.207512,-1.6701360000000005,3.1296000000000004
010100000001_lowest-conformer,1.1969519999999993,-1.6262040000000004,3.0956
011000000001_lowest-conformer,1.1899119999999994,-1.6024320000000003,3.0794499999999996
100000000011_lowest-conformer,1.241656,-1.5806760000000004,3.05055
100000000101_lowest-conformer,1.2388399999999995,-1.6056240000000002,3.065
100000001001_lowest-conformer,1.2352319999999994,-1.6386360000000004,3.0888
100000010001_lowest-conformer,1.225552,-1.6424160000000003,3.0701
100000100001_lowest-conformer,1.2388399999999995,-1.6852560000000003,3.1193999999999997
