ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0252,-191.8248393,diazine-diazine,1.5526479999999998,-0.8942280000000004,2.5771
conformer-0253,-191.8296926,diazine-diazine,1.5225519999999995,-0.893724,2.5141999999999998
conformer-0254,-191.8383884,diazine-diazine,1.499232,-0.8843160000000003,2.44875
conformer-0255,-191.83447880000003,diazine-diazine,1.5222879999999994,-0.8849040000000005,2.4759499999999997
conformer-0256,-191.83815880000003,diazine-diazine,1.5002,-0.8808720000000001,2.4147499999999997
conformer-0257,-191.8388299,diazine-diazine,1.508648,-0.8839800000000003,2.4759499999999997
conformer-0258,-191.834215,diazine-diazine,1.5164799999999996,-0.888264,2.48105
conformer-0259,-191.84196430000003,diazine-diazine,1.480752,-0.8744040000000003,2.4071000000000002
conformer-0260,-191.8420646,diazine-diazine,1.4879679999999997,-0.8807040000000005,2.41305
conformer-0261,-191.8335872,diazine-diazine,1.5164799999999996,-0.8856600000000001,2.47
conformer-0262,-191.83835190000002,diazine-diazine,1.5003759999999997,-0.8876760000000007,2.48105
conformer-0263,-191.8350144,diazine-diazine,1.52,-0.8833080000000004,2.4717
conformer-0264,-191.83414419999997,diazine-diazine,1.5229039999999996,-0.8835600000000006,2.47085
conformer-0265,-191.84561580000002,diazine-diazine,1.4739759999999995,-0.868104,2.4105
conformer-0266,-191.8303658,diazine-diazine,1.53408,-0.8939760000000002,2.5753999999999997
conformer-0267,-191.838576,diazine-diazine,1.5068879999999993,-0.8796960000000007,2.4759499999999997
conformer-0268,-191.8422769,diazine-diazine,1.4862079999999998,-0.8847360000000001,2.4496
conformer-0269,-191.83601299999998,diazine-diazine,1.501256,-0.8791920000000003,2.4682999999999997
conformer-0270,-191.8341075,diazine-diazine,1.514368,-0.8853240000000002,2.4241
conformer-0271,-191.8447989,diazine-diazine,1.4670239999999999,-0.8737320000000004,2.3867
conformer-0272,-191.8350581,diazine-diazine,1.527392,-0.8917080000000003,2.5668999999999995
conformer-0273,-191.83414960000002,diazine-diazine,1.5158639999999994,-0.885744,2.4377
conformer-0274,-191.8391158,diazine-diazine,1.5181519999999997,-0.8886840000000006,2.5601
conformer-0275,-191.8411154,diazine-diazine,1.4695759999999995,-0.8729760000000006,2.3883999999999994
conformer-0276,-191.83408469999998,diazine-diazine,1.5164799999999996,-0.8915400000000007,2.4801999999999995
conformer-0277,-191.830366,diazine-diazine,1.5422639999999996,-0.8938920000000004,2.5652
conformer-0278,-191.8424563,diazine-diazine,1.4880559999999994,-0.8811240000000002,2.453
conformer-0279,-191.84162030000002,diazine-diazine,1.4752959999999995,-0.8733120000000005,2.4274999999999998
conformer-0280,-191.8492096,diazine-diazine,1.4591919999999994,-0.874488,2.39435
conformer-0281,-191.83437659999998,diazine-diazine,1.5162159999999996,-0.887928,2.47255
conformer-0282,-191.82969719999997,diazine-diazine,1.5211439999999996,-0.9018720000000005,2.5193
conformer-0283,-191.8418865,diazine-diazine,1.4880559999999994,-0.878688,2.4223999999999997
conformer-0284,-191.84199640000003,diazine-diazine,1.4884079999999993,-0.8812080000000001,2.4377
conformer-0285,-191.8455852,diazine-diazine,1.4772319999999997,-0.8855760000000004,2.44875
conformer-0286,-191.82915390000002,diazine-diazine,1.5213199999999993,-0.8902800000000006,2.5158999999999994
conformer-0287,-191.8381776,diazine-diazine,1.5036319999999999,-0.8977560000000003,2.5176000000000003
conformer-0288,-191.8377304,diazine-diazine,1.5021359999999995,-0.8844000000000001,2.46915
conformer-0289,-191.8428429,diazine-diazine,1.4937759999999993,-0.874824,2.4266499999999995
conformer-0290,-191.83931809999999,diazine-diazine,1.4952719999999997,-0.8734800000000003,2.4071000000000002
conformer-0291,-191.84243069999997,diazine-diazine,1.4938639999999999,-0.8739840000000005,2.4096499999999996
conformer-0292,-191.84092130000002,diazine-diazine,1.4866479999999995,-0.877092,2.453
conformer-0293,-191.8425204,diazine-diazine,1.4879679999999997,-0.8779320000000003,2.4309
conformer-0294,-191.8372977,diazine-diazine,1.4905199999999998,-0.8821320000000001,2.4215500000000003
conformer-0295,-191.8306923,diazine-diazine,1.5329359999999996,-0.8923800000000002,2.57455
conformer-0296,-191.8419482,diazine-diazine,1.4767039999999994,-0.8739,2.40115
