ID,Energy,Comp,IP vs SHE / V,EA vs SHE / V,Excitation Energy / eV
conformer-0161,-185.52854309999998,pyridine-pyridine,1.3133759999999994,-1.5869760000000004,3.06925
conformer-0162,-185.52599719999998,pyridine-pyridine,1.3021999999999996,-1.5584160000000005,3.01655
conformer-0163,-185.5300579,pyridine-pyridine,1.3056319999999995,-1.5558120000000002,3.01825
conformer-0164,-185.52950180000002,pyridine-pyridine,1.3022879999999994,-1.5658080000000005,3.02845
conformer-0165,-185.5257396,pyridine-pyridine,1.3111759999999997,-1.5765600000000002,3.048
conformer-0166,-185.5291784,pyridine-pyridine,1.3073039999999994,-1.5610200000000005,3.0216499999999997
conformer-0167,-185.528867,pyridine-pyridine,1.3063359999999993,-1.5654720000000004,3.0276
conformer-0168,-185.5269246,pyridine-pyridine,1.30572,-1.5648840000000002,3.0276
conformer-0169,-185.53014119999997,pyridine-pyridine,1.3065999999999995,-1.5627000000000002,3.0258999999999996
conformer-0170,-185.5332422,pyridine-pyridine,1.305368,-1.5637920000000003,3.0208000000000004
conformer-0171,-185.5325867,pyridine-pyridine,1.306688,-1.5705960000000005,3.0343999999999998
conformer-0172,-185.5319436,pyridine-pyridine,1.3141679999999998,-1.5779040000000002,3.05055
conformer-0173,-185.52857519999998,pyridine-pyridine,1.3051919999999997,-1.5638760000000005,3.0258999999999996
conformer-0174,-185.52989630000002,pyridine-pyridine,1.3123199999999995,-1.5765600000000002,3.0531
conformer-0175,-185.5288042,pyridine-pyridine,1.2997359999999998,-1.5477480000000003,2.99615
conformer-0176,-185.53143799999998,pyridine-pyridine,1.3026399999999994,-1.5573240000000004,3.00975
conformer-0177,-185.53138280000002,pyridine-pyridine,1.3140800000000001,-1.57824,3.0547999999999997
conformer-0178,-185.5276618,pyridine-pyridine,1.3122319999999996,-1.5821040000000006,3.0547999999999997
conformer-0179,-185.5301721,pyridine-pyridine,1.3105599999999997,-1.5667320000000005,3.0191
conformer-0180,-185.52826869999998,pyridine-pyridine,1.3046639999999994,-1.559844,3.0191
conformer-0181,-185.5298592,pyridine-pyridine,1.3051039999999998,-1.5657240000000003,3.02335
conformer-0182,-185.53072859999997,pyridine-pyridine,1.3022879999999994,-1.5617760000000005,3.0199499999999997
conformer-0183,-185.5277799,pyridine-pyridine,1.3012319999999995,-1.5589200000000005,3.01315
conformer-0184,-185.5293926,pyridine-pyridine,1.2973599999999998,-1.5569880000000005,3.0055
